web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,image-src
"1716555714-67","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=4","APPARTEMENT F4 HAUT STANDING","https://www.dakarvente.com/annonce-26409-appartement-f4-haut-standing.html","APPARTEMENT F4 HAUT STANDING","135.000.000  FCFA","Nord Foire","media/annonces/pics/2a477ec936adcc9c7d9f6b952fcc569b.jpg"
"1716555718-68","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=4","Appartement F4 aux Mamelles","https://www.dakarvente.com/annonce-26423-appartement-f4-aux-mamelles.html","Appartement F4 aux Mamelles","90.000.000  FCFA","Mamelles","media/annonces/pics/3322f2450ddcd869a90003cd65e6d893.jpg"
"1716555723-69","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=4","Appartements neufs non loin du Monument de la Renaissance Africaine","https://www.dakarvente.com/annonce-26480-appartements-neufs-non-loin-du-monument-de-la-renaissance-africaine.html","Appartements neufs non loin du Monument de la Renaissance Africaine","153.000.000  FCFA","Mamelles","media/annonces/pics/6eb43ec813fb2a5ccf04910c23ddaef6.jpg"
"1716555730-70","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=4","PLUSIEURS APPARTEMENTS NEUFS A VENDRE","https://www.dakarvente.com/annonce-26493-plusieurs-appartements-neufs-a-vendre.html","PLUSIEURS APPARTEMENTS NEUFS A VENDRE","150.000.000  FCFA","Almadies","media/annonces/pics/627033a2a698578aae0c8f635197ce0b.jpg"
"1716555759-71","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=4","Appartement F4 haut standing à vendre à Virage","https://www.dakarvente.com/annonce-26750-appartement-f4-haut-standing-vendre-virage.html","Appartement F4 haut standing à vendre à Virage","150.000.000  FCFA","Virage","media/annonces/pics/6d262111dc665809ca7c1d81c0c4cd84.jpg"
"1716555773-72","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=4","Appartement F4","https://www.dakarvente.com/annonce-28258-appartement-f4.html","Appartement F4","55.000.000  FCFA","Diamniadio","media/annonces/pics/73f2536c48f811a0a80cc5f4ad61b0d1.jpeg"
"1716555778-73","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=4","Appartement F3 à vendre","https://www.dakarvente.com/annonce-28835-appartement-f3-vendre.html","Appartement F3 à vendre","42.000.000  FCFA","Nord Foire","media/annonces/pics/5432d07ec6bf3ebf3fa763c4caaeadc1.jpg"
"1716555795-74","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=4","Appartement à vendre à Diamniadio Sd City","https://www.dakarvente.com/annonce-28849-appartement-vendre-diamniadio-sd-city.html","Appartement à vendre à Diamniadio Sd City","32.000.000  FCFA","Diamniadio","media/annonces/pics/4afba0d5fab0500438894bbdd05a2259.jpeg"
"1716555798-75","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=4","Appartement à vendre","https://www.dakarvente.com/annonce-28906-appartement-vendre.html","Appartement à vendre","90.000.000  FCFA","Yoff","media/annonces/pics/8e967fb8bbc6b70773cc5f55e2ee5fac.png"
"1716555802-76","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=4","APPARTEMENT A VENDRE","https://www.dakarvente.com/annonce-28907-appartement-a-vendre.html","APPARTEMENT A VENDRE","115.000.000  FCFA","Yoff","media/annonces/pics/69ac9c9ccd3538c31af84dec459c07bf.png"
"1716555806-77","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=4","Appartement à vendre","https://www.dakarvente.com/annonce-29149-appartement-vendre.html","Appartement à vendre","30.000.000  FCFA","Hann Maristes","media/annonces/pics/abc9c3fe58c10ac185d65903a715fdff.jpg"
"1716555812-78","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=4","Appartement à vendre","https://www.dakarvente.com/annonce-29181-appartement-vendre.html","Appartement à vendre","35.000.000  FCFA","Keur Massar","media/annonces/pics/37721493ce260a64c462679b634a3bdf.jpg"
"1716555816-79","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=4","APPARTEMENT A VENDRE","https://www.dakarvente.com/annonce-29207-appartement-a-vendre.html","APPARTEMENT A VENDRE","95.000.000  FCFA","Almadies","media/annonces/pics/9708558da85607c79bc16bc693a62736.jpg"
"1716555837-80","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","APPARTEMENT A VENDRE","https://www.dakarvente.com/annonce-29307-appartement-a-vendre.html","APPARTEMENT A VENDRE","150.000.000  FCFA","Almadies","media/annonces/pics/c55d603c1e6e18870f7a014ae96f4cf1.png"
"1716555841-81","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","APPARTEMENT A VENDRE","https://www.dakarvente.com/annonce-29308-appartement-a-vendre.html","APPARTEMENT A VENDRE","85.000.000  FCFA","Ngor","media/annonces/pics/6a50fa6d330a665e8df7a9d364a18d5d.png"
"1716555845-82","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","APPARTEMENT A VENDRE","https://www.dakarvente.com/annonce-29826-appartement-a-vendre.html","APPARTEMENT A VENDRE","149.000.000  FCFA","Almadies","media/annonces/pics/21f046c8cd678a7b08708691b653bc1a.jpeg"
"1716555864-83","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartements neufs en face de la sphère ministérielle","https://www.dakarvente.com/annonce-30730-appartements-neufs-en-face-de-la-sphre-ministrielle.html","Appartements neufs en face de la sphère ministérielle","32.000.000  FCFA","Diamniadio","media/annonces/pics/7cb4d1765d982f1bfc4b4586549a0136.jpeg"
"1716555880-84","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement à vendre Dakar Ngor","https://www.dakarvente.com/annonce-31531-appartement-vendre-dakar-ngor.html","Appartement à vendre Dakar Ngor","90.000.000  FCFA","Ngor","img/nophoto.png"
"1716555888-85","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement à vendre","https://www.dakarvente.com/annonce-32856-appartement-vendre.html","Appartement à vendre","40.000.000  FCFA","Diamniadio","media/annonces/pics/bf25d7b99f6c0345a78a8da7fe3c2483.jpg"
"1716555892-86","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement à vendre au 4eme étage","https://www.dakarvente.com/annonce-33293-appartement-vendre-au-4eme-tage.html","Appartement à vendre au 4eme étage","65.000.000  FCFA","Sipres","media/annonces/pics/3bfe4db247b9eabba10bfbf6c084488a.jpeg"
"1716555896-87","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Un appartement à vendre à la cité Mixta","https://www.dakarvente.com/annonce-33442-un-appartement-vendre-la-cit-mixta.html","Un appartement à vendre à la cité Mixta","40.000.000  FCFA","Dakar","media/annonces/pics/8d8b0d104d246210b63038de446e39cd.jpg"
"1716555900-88","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Studio à vendre à la cité Mixta","https://www.dakarvente.com/annonce-33447-studio-vendre-la-cit-mixta.html","Studio à vendre à la cité Mixta","30.000.000  FCFA","Dakar","media/annonces/pics/89bef569dc088c3e9ebd359fbd866f5b.png"
"1716555904-89","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement haut standing vue sur la VDN","https://www.dakarvente.com/annonce-33458-appartement-haut-standing-vue-sur-la-vdn.html","Appartement haut standing vue sur la VDN","125.000.000  FCFA","VDN","media/annonces/pics/4dc5b03272a49f3c20eed02d8f969fbc.jpg"
"1716555917-90","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement à vendre","https://www.dakarvente.com/annonce-33583-appartement-vendre.html","Appartement à vendre","167.000.000  FCFA","Biagui","img/nophoto.png"
"1716555921-91","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement à vendre","https://www.dakarvente.com/annonce-33584-appartement-vendre.html","Appartement à vendre","120.000.000  FCFA","Dakar","media/annonces/pics/2f7bd2ad38846f1d009137e5f56648e7.jpg"
"1716555925-92","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement HAUT STANDING A LIBERTE 4 A VENDRE","https://www.dakarvente.com/annonce-33640-appartement-haut-standing-a-liberte-4-a-vendre.html","Appartement HAUT STANDING A LIBERTE 4 A VENDRE","150.000.000  FCFA","Liberté 4","media/annonces/pics/09c3da9b351d91da1bb177b1d2959f82.jpg"
"1716555928-93","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","APPARTEMENT F3 au SD CITY DIAMNIADIO","https://www.dakarvente.com/annonce-33918-appartement-f3-au-sd-city-diamniadio.html","APPARTEMENT F3 au SD CITY DIAMNIADIO","29.000.000  FCFA","Diamniadio","media/annonces/pics/f56f72a72ab1dc6dd501c3a329257dfe.jpg"
"1716555932-94","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","BEL APPARTEMENT À VENDRE","https://www.dakarvente.com/annonce-33937-bel-appartement-vendre.html","BEL APPARTEMENT À VENDRE","55.000.000  FCFA","Maristes","media/annonces/pics/4bcf1bac74036dfcef518f58bb1e3007.jpg"
"1716555935-95","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement F4 à Bourguiba","https://www.dakarvente.com/annonce-34152-appartement-f4-bourguiba.html","Appartement F4 à Bourguiba","75.000.000  FCFA","Liberté 2","media/annonces/pics/2e90178fd184a6cd0a424cd82c35228f.jpeg"
"1716555940-96","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","UN BEL APPARTEMENT À VENDRE","https://www.dakarvente.com/annonce-34430-un-bel-appartement-vendre.html","UN BEL APPARTEMENT À VENDRE","220.000.000  FCFA","Virage","media/annonces/pics/63ac978aecc1f6f787c7b5904a4b42a4.jpg"
"1716555943-97","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","APPARTEMENT HAUT STANDING A LIBERTE 4","https://www.dakarvente.com/annonce-34572-appartement-haut-standing-a-liberte-4.html","APPARTEMENT HAUT STANDING A LIBERTE 4","150.000.000  FCFA","Liberté 4","media/annonces/pics/537779e7b1abb4092597528a3973ec63.jpg"
"1716555947-98","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","UN BEL APPARTEMENT À VENDRE","https://www.dakarvente.com/annonce-34620-un-bel-appartement-vendre.html","UN BEL APPARTEMENT À VENDRE","75.000.000  FCFA","Liberté 2","media/annonces/pics/457363e07ab4bc509abec4043dddd000.jpg"
"1716555951-99","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement F4 à Bourguiba","https://www.dakarvente.com/annonce-34706-appartement-f4-bourguiba.html","Appartement F4 à Bourguiba","113.000.000  FCFA","Liberté 2","media/annonces/pics/932261d74a2f019f026a5faa3f993d7d.jpeg"
"1716555955-100","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement F4 au SD City Diamniadio","https://www.dakarvente.com/annonce-34707-appartement-f4-au-sd-city-diamniadio.html","Appartement F4 au SD City Diamniadio","40.000.000  FCFA","Diamniadio","media/annonces/pics/bb06357fb356e8de5485c8cf02a1b62c.jpeg"
"1716555960-101","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement à vendre","https://www.dakarvente.com/annonce-34864-appartement-vendre.html","Appartement à vendre","90.000.000  FCFA","Amitié","media/annonces/pics/144a042e1036930067dd478e5ca1e061.jpg"
"1716555964-102","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","APPARTEMENT GRAND STANDING AVEC APPORT 5 MILLIONS","https://www.dakarvente.com/annonce-34915-appartement-grand-standing-avec-apport-5-millions.html","APPARTEMENT GRAND STANDING AVEC APPORT 5 MILLIONS","150.000.000  FCFA","Liberté 4","media/annonces/pics/5ed4f4ce49b045d529a47803be79d3a4.jpg"
"1716555968-103","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","APPARTEMENT A VENDRE ALMADIES VIRAGE","https://www.dakarvente.com/annonce-35147-appartement-a-vendre-almadies-virage.html","APPARTEMENT A VENDRE ALMADIES VIRAGE","125.000.000  FCFA","Virage","media/annonces/pics/4e7b0a259ad6717e9e8fa9894ee93bda.jpeg"
"1716555972-104","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement F4 au SD CITY Diamniadio","https://www.dakarvente.com/annonce-35212-appartement-f4-au-sd-city-diamniadio.html","Appartement F4 au SD CITY Diamniadio","40.000.000  FCFA","Diamniadio","media/annonces/pics/5160d7575820bb11d03fc0a57bf7d2ea.jpeg"
"1716555976-105","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartements neufs haut standing à Sacré Coeur","https://www.dakarvente.com/annonce-35751-appartements-neufs-haut-standing-sacr-coeur.html","Appartements neufs haut standing à Sacré Coeur","150.000.000  FCFA","Liberté 4","media/annonces/pics/1cde189692b5f61473f879913515685a.jpg"
"1716555981-106","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartements à vendre à DIAMNIADIO","https://www.dakarvente.com/annonce-36511-appartements-vendre-diamniadio.html","Appartements à vendre à DIAMNIADIO","40.000.000  FCFA","Diamniadio","media/annonces/pics/ad3788d1eb570974b04f463d2af4b4d8.jpg"
"1716555985-107","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Bel appartement sur l'avenue Bourguiba","https://www.dakarvente.com/annonce-36575-bel-appartement-sur-l-avenue-bourguiba.html","Bel appartement sur l'avenue Bourguiba","","Biscuiterie","media/annonces/pics/e7bd7ecbcdeae583fa76b9ceaf77c75f.jpg"
"1716555990-108","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","R+4 A VENDRE A MERMOZ","https://www.dakarvente.com/annonce-36683-r-4-a-vendre-a-mermoz.html","R+4 A VENDRE A MERMOZ","720  FCFA","Dakar","media/annonces/pics/a45f51753404533fa480e5e05a6d0620.jpeg"
"1716555998-109","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement F4 à vendre aux Almadies","https://www.dakarvente.com/annonce-36864-appartement-f4-vendre-aux-almadies.html","Appartement F4 à vendre aux Almadies","150.000.000  FCFA","Almadies","media/annonces/pics/90d2f0776e88d1ffed01ebf5b6acab55.jpg"
"1716556005-110","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement neuf au SD City","https://www.dakarvente.com/annonce-37095-appartement-neuf-au-sd-city.html","Appartement neuf au SD City","40.000.000  FCFA","Diamniadio","media/annonces/pics/d5ca743203c26e33e15dd562dd8daffe.jpeg"
"1716556014-111","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartements neufs à SD City Diamniadio","https://www.dakarvente.com/annonce-37097-appartements-neufs-sd-city-diamniadio.html","Appartements neufs à SD City Diamniadio","40.000.000  FCFA","Diamniadio","media/annonces/pics/d6481c4c41610617e5e8b56c4b130669.jpeg"
"1716556019-112","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","GRANDE VILLA A VENDRE Rez de chaussée POSITION : APRÈS STATION EDK BARGNY","https://www.dakarvente.com/annonce-37417-grande-villa-a-vendre-rez-de-chausse-position-aprs-station-edk-bargny.html","GRANDE VILLA A VENDRE Rez de chaussée POSITION : APRÈS STATION EDK BARGNY","30.000.000  FCFA","Dakar","media/annonces/pics/496010013263a68efb9347999c679bc9.jpeg"
"1716556024-113","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","GRANDE VILLA A VENDRE A LIBERTÉ 5  PAPIER : TITRE FONCIER","https://www.dakarvente.com/annonce-37418-grande-villa-a-vendre-a-libert-5-papier-titre-foncier.html","GRANDE VILLA A VENDRE A LIBERTÉ 5  PAPIER : TITRE FONCIER","230.000.000  FCFA","Dakar","media/annonces/pics/63668d5c25369abb8b3134301202ccbc.jpeg"
"1716556029-114","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement à vendre 3pieces  Diamniadio","https://www.dakarvente.com/annonce-37768-appartement-vendre-3pieces-diamniadio.html","Appartement à vendre 3pieces  Diamniadio","33.000.000  FCFA","Diamniadio","media/annonces/pics/7d697f2df31d160bfff209dac8508738.png"
"1716556033-115","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartement à vendre Diamniadio F3","https://www.dakarvente.com/annonce-37934-appartement-vendre-diamniadio-f3.html","Appartement à vendre Diamniadio F3","33.000.000  FCFA","Diamniadio","media/annonces/pics/c44a1f56eddeafed854fb2a13e90443c.jpg"
"1716556043-116","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","APPARTEMENT À VENDRE","https://www.dakarvente.com/annonce-38015-appartement-vendre.html","APPARTEMENT À VENDRE","1.200.000  FCFA","Plateau","media/annonces/pics/5386fcfd89abc790bde06e18ed7ac6d3.jpg"
"1716556047-117","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","JOLI APPARTEMENT À VENDRE","https://www.dakarvente.com/annonce-38640-joli-appartement-vendre.html","JOLI APPARTEMENT À VENDRE","285.000.000  FCFA","Mermoz","media/annonces/pics/86ee08c6561ae5c59101875b20df0787.jpg"
"1716556055-118","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartements neufs aux Almadies","https://www.dakarvente.com/annonce-38848-appartements-neufs-aux-almadies.html","Appartements neufs aux Almadies","122.500.000  FCFA","Almadies","media/annonces/pics/e4cbe3f725321350fbb456ad589439fe.jpg"
"1716556059-119","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=3","Appartements haut standing en face de la mer aux Almadies","https://www.dakarvente.com/annonce-38965-appartements-haut-standing-en-face-de-la-mer-aux-almadies.html","Appartements haut standing en face de la mer aux Almadies","200.000.000  FCFA","Almadies","media/annonces/pics/ff5f10138c03064076f7ff9ccbda235b.jpg"
"1716556067-120","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","APPARTEMENT NEUF AU SD CITY DE DIAMNIADIO","https://www.dakarvente.com/annonce-38967-appartement-neuf-au-sd-city-de-diamniadio.html","APPARTEMENT NEUF AU SD CITY DE DIAMNIADIO","40.000.000  FCFA","Diamniadio","media/annonces/pics/725fdacda7e7570592baa80e40d3bd32.jpg"
"1716556071-121","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","APPARTEMENT NEUF A VENDRE AUX ALMADIES","https://www.dakarvente.com/annonce-38969-appartement-neuf-a-vendre-aux-almadies.html","APPARTEMENT NEUF A VENDRE AUX ALMADIES","85.500.000  FCFA","Almadies","media/annonces/pics/98e56cf62e59ed285e08daaa59f70444.jpg"
"1716556077-122","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement charmant à Yoff","https://www.dakarvente.com/annonce-39249-appartement-charmant-yoff.html","Appartement charmant à Yoff","88.000.000  FCFA","Yoff","media/annonces/pics/8384d59604732cce4791672481b42994.jpeg"
"1716556083-123","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement Neuf Yoff","https://www.dakarvente.com/annonce-39259-appartement-neuf-yoff.html","Appartement Neuf Yoff","84.000.000  FCFA","Yoff","media/annonces/pics/fbc1e68a6ce9f45e2caa2399f532369e.jpeg"
"1716556101-124","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Studios et appartements neufs aux Almadies","https://www.dakarvente.com/annonce-39484-studios-et-appartements-neufs-aux-almadies.html","Studios et appartements neufs aux Almadies","43.200.000  FCFA","Almadies","media/annonces/pics/c206c5d575fbab6a2f15f5dd2f6b05e8.jpg"
"1716556110-125","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","F2, F3, F4 et PENTHOUSE A VENDRE AUX ALMADIES","https://www.dakarvente.com/annonce-39534-f2-f3-f4-et-penthouse-a-vendre-aux-almadies.html","F2, F3, F4 et PENTHOUSE A VENDRE AUX ALMADIES","43.200.000  FCFA","Almadies","media/annonces/pics/8345cd646d59e3ec58d431b9a295aa50.jpeg"
"1716556114-126","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","A VENDRE DES APPARTEMENTS SACRE COEUR 3","https://www.dakarvente.com/annonce-39636-a-vendre-des-appartements-sacre-coeur-3.html","A VENDRE DES APPARTEMENTS SACRE COEUR 3","229.000.000  FCFA","Sacré Coeur","media/annonces/pics/9a4b6908f77bd1c58aee88bd51d7dae2.jpg"
"1716556118-127","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement à vendre","https://www.dakarvente.com/annonce-39677-appartement-vendre.html","Appartement à vendre","106.000.000  FCFA","Sicap Foire","media/annonces/pics/66ebe07a67c5e69fb770eaeada815cc4.jpeg"
"1716556124-128","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement F3 haut standing aux Almadies","https://www.dakarvente.com/annonce-39682-appartement-f3-haut-standing-aux-almadies.html","Appartement F3 haut standing aux Almadies","85.500.000  FCFA","Almadies","media/annonces/pics/9127e5f28f39dcf90756d14766670757.jpeg"
"1716556128-129","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement à vendre","https://www.dakarvente.com/annonce-39702-appartement-vendre.html","Appartement à vendre","106.000.000  FCFA","Sicap Foire","media/annonces/pics/08daf9f8374fb4c14accea4de08a6cf9.jpeg"
"1716556132-130","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement F3 haut standing aux Almadies","https://www.dakarvente.com/annonce-39811-appartement-f3-haut-standing-aux-almadies.html","Appartement F3 haut standing aux Almadies","85.500.000  FCFA","Almadies","media/annonces/pics/32abafd687c7d8475e45ae5d6f539319.jpg"
"1716556137-131","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement à vendre","https://www.dakarvente.com/annonce-39842-appartement-vendre.html","Appartement à vendre","106.000.000  FCFA","Sicap Foire","media/annonces/pics/1b214562322cd469ec54d28a57ec663d.jpeg"
"1716556141-132","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement haut standing à vendre virage pied dans l'eau","https://www.dakarvente.com/annonce-39861-appartement-haut-standing-vendre-virage-pied-dans-l-eau.html","Appartement haut standing à vendre virage pied dans l'eau","250.000.000  FCFA","Virage","media/annonces/pics/bf59d9d3aacd23e9cdea53ede0607843.jpg"
"1716556145-133","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","APPARTEMENT A VENDRE vue mer  DAKAR WATERFRONT","https://www.dakarvente.com/annonce-39871-appartement-a-vendre-vue-mer-dakar-waterfront.html","APPARTEMENT A VENDRE vue mer  DAKAR WATERFRONT","550.000.000  FCFA","Mermoz","media/annonces/pics/43b37d88d5c6e7b39cf3986ec9466341.jpeg"
