web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,image-src
"1716556150-134","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement à vendre","https://www.dakarvente.com/annonce-39899-appartement-vendre.html","Appartement à vendre","106.000.000  FCFA","Sicap Foire","media/annonces/pics/f657032e4c08b57c41fb7768d9a6fc7d.jpeg"
"1716556154-135","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement vue mer à vendre corniche dakar","https://www.dakarvente.com/annonce-39905-appartement-vue-mer-vendre-corniche-dakar.html","Appartement vue mer à vendre corniche dakar","700.000.000  FCFA","Mamelles","media/annonces/pics/babaf9ad6a1a19702f55942380cc2798.jpeg"
"1716556158-136","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Luxueux F3 à vendre aux Almadies","https://www.dakarvente.com/annonce-39917-luxueux-f3-vendre-aux-almadies.html","Luxueux F3 à vendre aux Almadies","86.400.000  FCFA","Almadies","media/annonces/pics/fb619b9b27f4e2ec61f33c84cf684f9a.jpeg"
"1716556161-137","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","F4 Diamniadio cité fermée","https://www.dakarvente.com/annonce-39919-f4-diamniadio-cit-ferme.html","F4 Diamniadio cité fermée","40.000.000  FCFA","Diamniadio","media/annonces/pics/4183593982c4860b26d7054748d50911.jpeg"
"1716556165-138","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement à vendre","https://www.dakarvente.com/annonce-40004-appartement-vendre.html","Appartement à vendre","106.000.000  FCFA","Sicap Foire","media/annonces/pics/b5f15aa3c7889056f2d5aa1af7782aef.jpeg"
"1716556173-139","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement à vendre","https://www.dakarvente.com/annonce-40055-appartement-vendre.html","Appartement à vendre","35.000.000  FCFA","Sicap Foire","media/annonces/pics/4db25d44adf16865eb905f107eafffe3.jpeg"
"1716556179-140","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement à vendre","https://www.dakarvente.com/annonce-40064-appartement-vendre.html","Appartement à vendre","35.000.000  FCFA","Sicap Foire","media/annonces/pics/95e2f2015f4c9514996a4fa5dc6a5b45.jpeg"
"1716556183-141","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Studios neufs à vendre dans un immeuble aux Almadies","https://www.dakarvente.com/annonce-40088-studios-neufs-vendre-dans-un-immeuble-aux-almadies.html","Studios neufs à vendre dans un immeuble aux Almadies","46.800.000  FCFA","Almadies","media/annonces/pics/50b7358acdcfb9c7ce0bae4387239944.jpg"
"1716556187-142","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement à vendre","https://www.dakarvente.com/annonce-40099-appartement-vendre.html","Appartement à vendre","47.000.000  FCFA","Sicap Foire","media/annonces/pics/4d0780829d8f6b442ae463a88291788f.jpeg"
"1716556191-143","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartements de grand standing aux Almadies immeuble R+9","https://www.dakarvente.com/annonce-40167-appartements-de-grand-standing-aux-almadies-immeuble-r-9.html","Appartements de grand standing aux Almadies immeuble R+9","1  FCFA","Almadies","media/annonces/pics/b2a52825767cf5c2c3db15bc62844115.jpeg"
"1716556195-144","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement à vendre","https://www.dakarvente.com/annonce-40241-appartement-vendre.html","Appartement à vendre","45.000.000  FCFA","Ouakam","media/annonces/pics/1027d02d04ed87643fe3aa28eedfe8a9.jpeg"
"1716556199-145","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","appartement à vendre","https://www.dakarvente.com/annonce-40279-appartement-vendre.html","appartement à vendre","45.000.000  FCFA","Ouakam","media/annonces/pics/b3349602b3f8552f842593ccc64c8d79.jpeg"
"1716556203-146","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement à vendre","https://www.dakarvente.com/annonce-40424-appartement-vendre.html","Appartement à vendre","45.000.000  FCFA","Ouakam","media/annonces/pics/a62ad2cdebf1239d9675d303ae60f494.jpeg"
"1716556219-147","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Studios neufs aux Almadies","https://www.dakarvente.com/annonce-40436-studios-neufs-aux-almadies.html","Studios neufs aux Almadies","50.000.000  FCFA","Almadies","media/annonces/pics/509043afea5cb6db7a878fb3b3cb4100.jpg"
"1716556246-148","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","APPARTEMENT À VENDRE","https://www.dakarvente.com/annonce-40466-appartement-vendre.html","APPARTEMENT À VENDRE","106.000.000  FCFA","Sud Foire",""
"1716556250-149","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement haut standing aux Almadies","https://www.dakarvente.com/annonce-40521-appartement-haut-standing-aux-almadies.html","Appartement haut standing aux Almadies","140.400.000  FCFA","Almadies","media/annonces/pics/ca39b0752b8b45908eb2ecfe2ed89722.jpg"
"1716556254-150","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement studio neuf haut standing aux Almadies","https://www.dakarvente.com/annonce-40523-appartement-studio-neuf-haut-standing-aux-almadies.html","Appartement studio neuf haut standing aux Almadies","45.200.000  FCFA","Almadies","media/annonces/pics/90f2de80f5753bd792cde8bc6bdc973e.jpg"
"1716556258-151","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartements F3 neufs haut standing aux Almadies","https://www.dakarvente.com/annonce-40524-appartements-f3-neufs-haut-standing-aux-almadies.html","Appartements F3 neufs haut standing aux Almadies","88.400.000  FCFA","Almadies","media/annonces/pics/66e27d7beab3f38116c92e01339b1e35.jpg"
"1716556286-152","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","APPARTEMENT DE TYPE F5 223M² A VENDRE AU VIRAGE","https://www.dakarvente.com/annonce-40800-appartement-de-type-f5-223m-a-vendre-au-virage.html","APPARTEMENT DE TYPE F5 223M² A VENDRE AU VIRAGE","175.000.000  FCFA","Virage","media/annonces/pics/82e5e0f069de93809dca95c52077597c.jpg"
"1716556290-153","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement à vendre","https://www.dakarvente.com/annonce-40851-appartement-vendre.html","Appartement à vendre","45.000.000  FCFA","Ouakam","media/annonces/pics/f5ca80ba7db9879a7ec58706601b88a4.jpeg"
"1716556296-154","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Studios High Standing aux Almadies","https://www.dakarvente.com/annonce-41109-studios-high-standing-aux-almadies.html","Studios High Standing aux Almadies","52.000.000  FCFA","Almadies","media/annonces/pics/3a741643dca5f277e690c5b90793043e.jpg"
"1716556301-155","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Studios 71m2 High Standing aux Almadies","https://www.dakarvente.com/annonce-41217-studios-71m2-high-standing-aux-almadies.html","Studios 71m2 High Standing aux Almadies","48.000.000  FCFA","Almadies","media/annonces/pics/595c40ae9dffdf05614f2e3a4b15d099.jpg"
"1716556306-156","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement haut standing aux Almadies","https://www.dakarvente.com/annonce-41342-appartement-haut-standing-aux-almadies.html","Appartement haut standing aux Almadies","175.000.000  FCFA","Almadies","media/annonces/pics/46df04cb8df958de0f7f3ff7a1f51871.jpg"
"1716556311-157","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement à vendre","https://www.dakarvente.com/annonce-41467-appartement-vendre.html","Appartement à vendre","75.000.000  FCFA","Maristes","media/annonces/pics/7809bf214d7c494cadbe460141d28bfb.jpeg"
"1716556316-158","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement à vendre","https://www.dakarvente.com/annonce-41468-appartement-vendre.html","Appartement à vendre","75.000.000  FCFA","Maristes","media/annonces/pics/39b0375fb4363c14a373858cdf6fb194.jpeg"
"1716556320-159","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement F4 à vendre kalia almadie 2","https://www.dakarvente.com/annonce-41545-appartement-f4-vendre-kalia-almadie-2.html","Appartement F4 à vendre kalia almadie 2","35.000.000  FCFA","Mbao","media/annonces/pics/2677ddc8739afd06f3a6421ffa8d50b9.jpg"
"1716556325-160","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement à vendre","https://www.dakarvente.com/annonce-41655-appartement-vendre.html","Appartement à vendre","65.000.000  FCFA","Point E","media/annonces/pics/f319b8f8197baf206bddaf6910e35e89.jpeg"
"1716556331-161","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=2","Appartement à vendre","https://www.dakarvente.com/annonce-41656-appartement-vendre.html","Appartement à vendre","190.000.000  FCFA","Pyrotechnie","media/annonces/pics/cead560ae222fd73a30ad0bd415a9882.jpeg"
"1716556339-162","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Penthouse à vendre","https://www.dakarvente.com/annonce-41657-penthouse-vendre.html","Penthouse à vendre","265.000.000  FCFA","Point E","media/annonces/pics/b3abe1f1511d62f031685f28b4ebe1f8.jpeg"
"1716556343-163","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Studios neufs aux Almadies","https://www.dakarvente.com/annonce-41695-studios-neufs-aux-almadies.html","Studios neufs aux Almadies","48.000.000  FCFA","Almadies","media/annonces/pics/0d5fd6a98de8e7f9bc0e6f6fe0e342dc.jpg"
"1716556347-164","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","STUDIO F2 54m2 à vendre aux Almadies","https://www.dakarvente.com/annonce-41800-studio-f2-54m2-vendre-aux-almadies.html","STUDIO F2 54m2 à vendre aux Almadies","48.000.000  FCFA","Almadies","media/annonces/pics/685f072c5fcc5caf7a26103e80cdd232.jpeg"
"1716556351-165","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","STUDIO F2 54m2 à vendre aux Almadies","https://www.dakarvente.com/annonce-41804-studio-f2-54m2-vendre-aux-almadies.html","STUDIO F2 54m2 à vendre aux Almadies","48.000.000  FCFA","Almadies","media/annonces/pics/1852266b00dea4f27dc3163c321ef9ec.jpeg"
"1716556355-166","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","appartement à vendre","https://www.dakarvente.com/annonce-41835-appartement-vendre.html","appartement à vendre","110.000.000  FCFA","Virage","media/annonces/pics/68c48bebc0d07491b4c15017b5e34472.jpeg"
"1716556359-167","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Studios neufs aux Almadies","https://www.dakarvente.com/annonce-42007-studios-neufs-aux-almadies.html","Studios neufs aux Almadies","48.000.000  FCFA","Almadies","media/annonces/pics/6741602f037d5afda7c8ae377c955851.jpg"
"1716556364-168","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Appartement F4 à vendre Mermoz Dakar Sénégal","https://www.dakarvente.com/annonce-42092-appartement-f4-vendre-mermoz-dakar-sngal.html","Appartement F4 à vendre Mermoz Dakar Sénégal","110.000.000  FCFA","Mermoz","media/annonces/pics/67fe7a21176f34a721a82d4765a76b3e.jpg"
"1716556368-169","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","appartement à vendre","https://www.dakarvente.com/annonce-42097-appartement-vendre.html","appartement à vendre","30.000.000  FCFA","Ouakam","media/annonces/pics/2d708884706ff81f7cf1a698d706c0ce.jpeg"
"1716556372-170","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Appartement à vendre","https://www.dakarvente.com/annonce-42171-appartement-vendre.html","Appartement à vendre","900.000.000  FCFA","Liberté 6","media/annonces/pics/80aad528a5324f1537f87f2b3de6d382.jpg"
"1716556376-171","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Appartement F4 en vente","https://www.dakarvente.com/annonce-42218-appartement-f4-en-vente.html","Appartement F4 en vente","35.000.000  FCFA","Derklé","media/annonces/pics/f0ce843626f7efdc6f5c4d8cdaa846b4.jpeg"
"1716556384-172","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Appartement à vendre","https://www.dakarvente.com/annonce-42678-appartement-vendre.html","Appartement à vendre","350.000.000  FCFA","Mermoz","media/annonces/pics/543d0c490d46acb6dde05d94c38dcc06.jpg"
"1716556390-173","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Jai partement à vendre","https://www.dakarvente.com/annonce-42679-jai-partement-vendre.html","Jai partement à vendre","350.000.000  FCFA","Mermoz","media/annonces/pics/4e2d0cf921dcaf7c78b7c367218194fb.jpg"
"1716556394-174","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","F3  neuf au Almadies","https://www.dakarvente.com/annonce-42838-sublime-f3-neuf-au-almadies.html","F3  neuf au Almadies","85.000.000  FCFA","Almadies","media/annonces/pics/6670502744d6cd50625a5b806ef4ca05.jpeg"
"1716556398-175","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Appartements neufs à SD CITY","https://www.dakarvente.com/annonce-42844-appartements-neufs-sd-city.html","Appartements neufs à SD CITY","40.000.000  FCFA","Diamniadio","media/annonces/pics/0b26f4c28a0d77836ef47b96f0b2a64d.jpg"
"1716556402-176","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Appartement haut standing aux Almadies","https://www.dakarvente.com/annonce-42846-appartement-haut-standing-aux-almadies.html","Appartement haut standing aux Almadies","134.400.000  FCFA","Almadies","media/annonces/pics/caf450120c0226afca99c933eb007788.jpg"
"1716556419-177","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","F3 A VENDRE A LIBERTE 6 EXTENSION","https://www.dakarvente.com/annonce-43019-f3-a-vendre-a-liberte-6-extension.html","F3 A VENDRE A LIBERTE 6 EXTENSION","68.000.000  FCFA","Liberté 6","media/annonces/pics/219ce9ad8151042e0f2c3fce13c607b2.jpg"
"1716556426-178","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","F2/F3 A VENDRE A LA MEDINA","https://www.dakarvente.com/annonce-43030-f2-f3-a-vendre-a-la-medina.html","F2/F3 A VENDRE A LA MEDINA","50.000.000  FCFA","Médina","media/annonces/pics/b1ef769dcf9ebd36ee275c2840d5fc3c.png"
"1716556431-179","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","F5 A VENDRE A OUEST FOIRE","https://www.dakarvente.com/annonce-43041-f5-a-vendre-a-ouest-foire.html","F5 A VENDRE A OUEST FOIRE","165.000.000  FCFA","Ouest Foire","media/annonces/pics/d9ba50bf7e72ca7483ff9bdb69561c13.jpg"
"1716556435-180","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","APPARTEMENT À VENDRE AU VIRAGE VERS LA MER","https://www.dakarvente.com/annonce-43478-appartement-vendre-au-virage-vers-la-mer.html","APPARTEMENT À VENDRE AU VIRAGE VERS LA MER","","Virage","media/annonces/pics/50aa98d016f1f1c5f109da1bebbaf752.jpeg"
"1716556439-181","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Studio haut standing aux Almadies","https://www.dakarvente.com/annonce-43624-studio-haut-standing-aux-almadies.html","Studio haut standing aux Almadies","50.000.000  FCFA","Almadies","media/annonces/pics/9d8d0452f29aa402bbd06692286140c0.jpg"
"1716556449-182","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","F3 neuf aux Mamelles","https://www.dakarvente.com/annonce-43815-f3-neuf-aux-mamelles.html","F3 neuf aux Mamelles","104.000.000  FCFA","Mamelles","media/annonces/pics/51fbab254da88cfcf981b094800d240e.jpg"
"1716556453-183","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","STUDIO MEUBLÉ À VENDRE","https://www.dakarvente.com/annonce-43866-studio-meubl-vendre.html","STUDIO MEUBLÉ À VENDRE","85.000.000  FCFA","Point E","media/annonces/pics/4d29d58e66420574987f6f5f981f9458.jpeg"
"1716556457-184","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","APPARTEMENT F3 À VENDRE CITÉ KEUR GORGUI","https://www.dakarvente.com/annonce-43868-appartement-f3-vendre-cit-keur-gorgui.html","APPARTEMENT F3 À VENDRE CITÉ KEUR GORGUI","90.000.000  FCFA","Cité Keur Gorgui","media/annonces/pics/dea28f1314b18683115f6e9972166be7.jpeg"
"1716556461-185","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","APPARTEMENT F3 À VENDRE LIBERTÉ 6 EXTENSION","https://www.dakarvente.com/annonce-43869-appartement-f3-vendre-libert-6-extension.html","APPARTEMENT F3 À VENDRE LIBERTÉ 6 EXTENSION","90.000.000  FCFA","Liberté 6","media/annonces/pics/7a328381f01edf4b656fb8ddcf1e02f9.jpeg"
"1716556465-186","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Appartement à vendre Dakar Almadies","https://www.dakarvente.com/annonce-43896-appartement-vendre-dakar-almadies.html","Appartement à vendre Dakar Almadies","90.400.000  FCFA","Almadies","media/annonces/pics/b5c291f73fcdfd0ba54ec72885ebcce3.jpg"
"1716556469-187","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Appartement a vendre Dakar Almadies","https://www.dakarvente.com/annonce-43901-appartement-a-vendre-dakar-almadies.html","Appartement a vendre Dakar Almadies","90.400.000  FCFA","Almadies","media/annonces/pics/14f079fb9d7fccb43e75c2a58297ca5e.png"
"1716556474-188","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","APPARTEMENT À VENDRE T2 POINT E","https://www.dakarvente.com/annonce-43991-appartement-vendre-t2-point-e.html","APPARTEMENT À VENDRE T2 POINT E","65.000.000  FCFA","Point E","media/annonces/pics/0e4df6b8ea38afdbc5ccbe166de5e3eb.jpeg"
"1716556478-189","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","APPARTEMENT T3 À VENDRE POINT E","https://www.dakarvente.com/annonce-43992-appartement-t3-vendre-point-e.html","APPARTEMENT T3 À VENDRE POINT E","90.000.000  FCFA","Point E","media/annonces/pics/4e1209f8d32cc7fd648580a9f4d509b8.jpeg"
"1716556484-190","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","APPARTEMENT T4 À VENDRE POINT E","https://www.dakarvente.com/annonce-43993-appartement-t4-vendre-point-e.html","APPARTEMENT T4 À VENDRE POINT E","191.000.000  FCFA","Point E","media/annonces/pics/25b9932b189ac618e1540697e30f6d8d.jpeg"
"1716556489-191","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","APPARTEMENT À VENDRE POINT E","https://www.dakarvente.com/annonce-43995-appartement-vendre-point-e.html","APPARTEMENT À VENDRE POINT E","272.000.000  FCFA","Point E","media/annonces/pics/76e3e7070975ff30c5ecf6f13ff4dc11.jpeg"
"1716556494-192","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Studio  neuf aux Mamelles","https://www.dakarvente.com/annonce-44008-studio-neuf-aux-mamelles.html","Studio  neuf aux Mamelles","45.400.000  FCFA","Mamelles","media/annonces/pics/faf7c97a188080a45e99a1cf81e10702.jpg"
"1716556499-193","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Appartement à vendre Dakar Almadies","https://www.dakarvente.com/annonce-44125-appartement-vendre-dakar-almadies.html","Appartement à vendre Dakar Almadies","90.400.000  FCFA","Almadies","media/annonces/pics/f939168390a34a32e37d3cfaaf5fd464.jpg"
"1716556503-194","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Bel appartement haut standing aux Almadies","https://www.dakarvente.com/annonce-44307-bel-appartement-haut-standing-aux-almadies.html","Bel appartement haut standing aux Almadies","90.400.000  FCFA","Almadies","media/annonces/pics/02099d9b0b98b83861d95b5e893b8377.jpg"
"1716556507-195","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Studio neuf Sacré cœur 3","https://www.dakarvente.com/annonce-44325-studio-neuf-sacr-coeur-3.html","Studio neuf Sacré cœur 3","60.000.000  FCFA","Sacré Coeur","media/annonces/pics/2284b009a7f2a82a8d263e124cc3e79d.jpg"
"1716556511-196","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","F3 neuf aux Mamelles","https://www.dakarvente.com/annonce-44373-f3-neuf-aux-mamelles.html","F3 neuf aux Mamelles","97.700.000  FCFA","Mamelles","media/annonces/pics/498642ccd3e697d872bc8e02acfa7913.jpg"
"1716556515-197","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Appartement à vendre Mermoz","https://www.dakarvente.com/annonce-44377-appartement-vendre-mermoz.html","Appartement à vendre Mermoz","270.000.000  FCFA","Mermoz","media/annonces/pics/65d97a829f569cde7368f05e538b6f94.jpeg"
"1716556519-198","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Studio neuf sacré cœur","https://www.dakarvente.com/annonce-44472-studio-neuf-sacr-coeur.html","Studio neuf sacré cœur","69.000.000  FCFA","Sacré Coeur","media/annonces/pics/928eaf1c55133ef1cd56b7171b7b81f5.jpg"
"1716556524-199","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","UN APPARTEMENT À VENDRE","https://www.dakarvente.com/annonce-44728-un-appartement-vendre.html","UN APPARTEMENT À VENDRE","45.000.000  FCFA","Sicap Foire","media/annonces/pics/d8a4d6b2cdb4b73e3a2bb70d958a8270.jpg"
"1716556529-200","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Bâtiment de 150 mètres carrés à démolir à Dakar Sénégal","https://www.dakarvente.com/annonce-44769-btiment-de-150-mtres-carrs-dmolir-dakar-sngal.html","Bâtiment de 150 mètres carrés à démolir à Dakar Sénégal","110.000.000  FCFA","Grand Yoff","media/annonces/pics/e8f2f96e3a1ed1d4fe2bd4e5c8495aea.jpg"
"1716556534-201","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","appartement à vendre","https://www.dakarvente.com/annonce-44867-appartement-vendre.html","appartement à vendre","285.000.000  FCFA","Almadies","media/annonces/pics/829d538607852a9a35421f36c3990b90.jpeg"
"1716556541-202","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Studio de haut Standing à Ngor-Almadies","https://www.dakarvente.com/annonce-44951-studio-de-haut-standing-ngor-almadies.html","Studio de haut Standing à Ngor-Almadies","67.000.000  FCFA","Almadies","media/annonces/pics/22aa50ce3c9af1caaf2841d700d8a7a2.jpeg"
"1716556548-203","https://dakarvente.com/index.php?page=annonces_categorie&id=61&sort=&nb=1","Duplex sur sacré cœur 2","https://www.dakarvente.com/annonce-45067-duplex-sur-sacr-coeur-2.html","Duplex sur sacré cœur 2","70.000.000  FCFA","Sacré Coeur","media/annonces/pics/325541569d39867e1704d5492f609487.jpg"
